Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2016,10,2016/11/28 00:00:00.000,2016-11-28,2016-10-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Pseudoanabaena sp.,106
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,52
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2016,12,2017/02/07 00:00:00.000,2017-02-07,2016-12-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Dolichospermum sp.,19
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,1,2016/05/04 00:00:00.000,2016-05-04,2016-01-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,40
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,2,2016/05/10 00:00:00.000,2016-05-10,2016-02-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,97
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,4,2016/05/27 00:00:00.000,2016-05-27,2016-04-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,47
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,5,2016/06/29 00:00:00.000,2016-06-29,2016-05-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,13
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,7,2016/08/29 00:00:00.000,2016-08-29,2016-07-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,25
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-17,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,5
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,4
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,1,2016/05/02 00:00:00.000,2016-05-02,2016-01-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,55
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,2,2016/05/05 00:00:00.000,2016-05-05,2016-02-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,4
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,2,2016/05/05 00:00:00.000,2016-05-05,2016-02-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,6,2016/07/11 00:00:00.000,2016-07-11,2016-06-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,9,2016/10/24 00:00:00.000,2016-10-24,2016-09-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2016,10,2016/11/28 00:00:00.000,2016-11-28,2016-10-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,1,2016/05/02 00:00:00.000,2016-05-02,2016-02-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,827
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,1,2016/05/02 00:00:00.000,2016-05-02,2016-01-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,545
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,6,2016/07/11 00:00:00.000,2016-07-11,2016-06-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,66
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,8,2016/09/15 00:00:00.000,2016-09-15,2016-08-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,58
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,10,2016/11/28 00:00:00.000,2016-11-28,2016-10-24,SUPERFICIAL,lago,GUAIBA,,,Giardia,Cistos/L,"17,4"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,11,2016/12/20 00:00:00.000,2016-12-20,2016-11-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Cylindrospermopsis sp.,24
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2016,12,2017/02/06 00:00:00.000,2017-02-06,2016-12-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,11
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,3,2016/05/11 00:00:00.000,2016-05-11,2016-03-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,17
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,6,2016/07/11 00:00:00.000,2016-07-11,2016-06-21,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,7,2016/08/12 00:00:00.000,2016-08-12,2016-07-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,1
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,8,2016/09/15 00:00:00.000,2016-09-15,2016-08-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,6
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,9,2016/10/24 00:00:00.000,2016-10-24,2016-09-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2016,12,2017/02/06 00:00:00.000,2017-02-06,2016-12-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,4,2017/05/04 00:00:00.000,2017-05-04,2017-04-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Pseudoanabaena sp.,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,3,2017/05/08 00:00:00.000,2017-05-08,2017-03-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Planktothrix sp.,4
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,3,2017/05/08 00:00:00.000,2017-05-08,2017-03-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,18
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,6,2017/07/17 00:00:00.000,2017-07-17,2017-06-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,57
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,191
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,2,2017/03/08 00:00:00.000,2017-03-08,2017-02-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Planktothrix sp.,44
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,4,2017/05/04 00:00:00.000,2017-05-04,2017-04-17,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Cylindrospermopsis sp.,8
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,8,2017/09/25 00:00:00.000,2017-09-25,2017-08-28,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Cylindrospermopsis sp.,15
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2017,9,2017/10/20 00:00:00.000,2017-10-20,2017-09-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,2,2017/03/08 00:00:00.000,2017-03-08,2017-02-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,15
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,3,2017/04/24 00:00:00.000,2017-04-24,2017-03-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Pseudoanabaena sp.,12
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2017,9,2017/10/06 00:00:00.000,2017-10-06,2017-09-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,2,2017/03/08 00:00:00.000,2017-03-08,2017-02-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Pseudoanabaena sp.,14
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,4,2017/05/04 00:00:00.000,2017-05-04,2017-04-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,10
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,11,2017/12/13 00:00:00.000,2017-12-13,2017-11-14,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,4
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,7,2017/08/09 00:00:00.000,2017-08-09,2017-07-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,3
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,1,2017/03/08 00:00:00.000,2017-03-08,2017-01-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,32
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,2,2017/03/08 00:00:00.000,2017-03-08,2017-02-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,10
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,4,2017/05/04 00:00:00.000,2017-05-04,2017-04-24,SUPERFICIAL,lago,GUAIBA,,,Giardia,Cistos/L,"0,6"
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,8,2017/09/21 00:00:00.000,2017-09-21,2017-08-21,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Cylindrospermopsis sp.,81
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,8,2017/09/21 00:00:00.000,2017-09-21,2017-08-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,55
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,10,2017/12/01 00:00:00.000,2017-12-01,2017-10-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,11
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Cylindrospermopsis sp.,13
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Microcystis sp.,6
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,6,2017/07/12 00:00:00.000,2017-07-12,2017-06-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Cylindrospermopsis sp.,6
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,6,2017/07/12 00:00:00.000,2017-07-12,2017-06-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Microcystis sp.,386
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,6,2017/07/12 00:00:00.000,2017-07-12,2017-06-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,131
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,6,2017/07/12 00:00:00.000,2017-07-12,2017-06-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,170
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,8,2018/08/07 00:00:00.000,2018-08-07,2018-08-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,8,2018/08/07 00:00:00.000,2018-08-07,2018-08-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,10,2018/11/20 00:00:00.000,2018-11-20,2018-10-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,6,2018/07/09 00:00:00.000,2018-07-09,2018-06-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,619
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Outro(s) gênero(s)*,42
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1692
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,12,2019/01/10 00:00:00.000,2019-01-10,2018-12-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,2150
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,8,2018/08/07 00:00:00.000,2018-08-07,2018-08-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,2,2018/03/15 00:00:00.000,2018-03-15,2018-02-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,11,2018/12/12 00:00:00.000,2018-12-12,2018-11-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
